packet_id,timestamp,temperature,pressure,humidity,density,concentration,crc_ok
1750861952,2025-06-25 19:32:32,22,997,80,2,60,True
1750861982,2025-06-25 19:33:02,22,1016,54,5,65,True
1750862012,2025-06-25 19:33:32,20,1016,31,2,141,True
1750862042,2025-06-25 19:34:02,26,1017,44,4,105,True
1750862072,2025-06-25 19:34:32,23,986,32,3,87,True
1750862102,2025-06-25 19:35:02,23,991,45,3,129,True
1750862132,2025-06-25 19:35:32,29,1020,41,1,116,True
1750862162,2025-06-25 19:36:02,26,995,70,2,120,True
1750862192,2025-06-25 19:36:32,26,997,71,4,79,True
1750862222,2025-06-25 19:37:02,20,1006,52,3,98,True
1750862252,2025-06-25 19:37:32,25,1004,39,2,101,True
1750862282,2025-06-25 19:38:02,30,996,60,1,81,True
1750862312,2025-06-25 19:38:32,20,1010,47,4,55,True
1750862342,2025-06-25 19:39:02,24,990,40,4,135,True
1750862372,2025-06-25 19:39:32,27,1019,66,3,92,True
1750862402,2025-06-25 19:40:02,21,992,33,5,138,True
1750862432,2025-06-25 19:40:32,21,1007,59,3,58,True
1750862462,2025-06-25 19:41:02,22,1006,66,1,101,True
1750862492,2025-06-25 19:41:32,22,992,40,2,101,True
1750862522,2025-06-25 19:42:02,27,995,69,4,79,True
1750862552,2025-06-25 19:42:32,21,987,34,1,136,True
1750862582,2025-06-25 19:43:02,28,996,31,3,59,True
1750862612,2025-06-25 19:43:32,21,989,78,5,93,True
1750862642,2025-06-25 19:44:02,22,992,55,5,111,True
1750862672,2025-06-25 19:44:32,20,1006,56,3,108,True
1750862702,2025-06-25 19:45:02,22,1017,38,2,110,True
1750862732,2025-06-25 19:45:32,26,987,72,3,95,True
1750862762,2025-06-25 19:46:02,22,1018,70,1,81,True
1750862792,2025-06-25 19:46:32,28,1016,69,3,139,True
1750862822,2025-06-25 19:47:02,29,995,60,4,65,True
1750862852,2025-06-25 19:47:32,21,996,48,5,73,True
1750862882,2025-06-25 19:48:02,28,1001,44,1,61,True
1750862912,2025-06-25 19:48:32,30,1006,39,2,67,True
1750862942,2025-06-25 19:49:02,27,1015,75,2,133,True
1750862972,2025-06-25 19:49:32,30,1019,41,4,137,True
1750863002,2025-06-25 19:50:02,20,1018,47,4,81,True
1750863032,2025-06-25 19:50:32,27,992,37,1,104,True
1750863062,2025-06-25 19:51:03,25,996,70,3,98,True
1750863092,2025-06-25 19:51:33,24,1019,32,2,107,True
1750863122,2025-06-25 19:52:03,26,1009,34,2,99,True
1750863152,2025-06-25 19:52:33,29,1010,38,2,64,True
1750863182,2025-06-25 19:53:03,20,989,47,3,144,True
1750863212,2025-06-25 19:53:33,25,997,51,3,148,True
1750863242,2025-06-25 19:54:03,25,1000,56,3,119,True
1750863272,2025-06-25 19:54:33,23,1013,76,2,90,True
1750863302,2025-06-25 19:55:03,27,988,43,5,108,True
1750863332,2025-06-25 19:55:33,30,995,61,1,133,True
1750863362,2025-06-25 19:56:03,23,1018,51,4,146,True
1750863392,2025-06-25 19:56:33,28,1018,63,5,120,True
1750863422,2025-06-25 19:57:03,29,982,36,2,125,True
1750863452,2025-06-25 19:57:33,25,984,58,4,92,True
1750863482,2025-06-25 19:58:03,26,1002,44,5,87,True
1750863512,2025-06-25 19:58:33,20,995,47,2,59,True
1750863572,2025-06-25 19:59:33,29,1017,47,5,141,True
1750863602,2025-06-25 20:00:03,21,1005,63,2,100,True
1750863632,2025-06-25 20:00:33,28,983,50,2,141,True
1750863662,2025-06-25 20:01:03,24,990,43,5,75,True
1750863692,2025-06-25 20:01:33,22,1008,31,2,57,True
1750863722,2025-06-25 20:02:03,25,995,51,2,123,True
1750863752,2025-06-25 20:02:33,20,993,69,4,108,True
1750863782,2025-06-25 20:03:03,30,993,41,4,57,True
1750863812,2025-06-25 20:03:33,25,981,61,1,74,True
1750863842,2025-06-25 20:04:03,23,988,54,3,50,True
1750863872,2025-06-25 20:04:33,30,985,60,1,132,True
1750863902,2025-06-25 20:05:03,21,1015,46,1,71,True
1750863932,2025-06-25 20:05:33,25,981,69,2,127,True
1750863962,2025-06-25 20:06:03,28,999,67,4,76,True
1750863992,2025-06-25 20:06:33,26,1017,43,4,50,True
1750864022,2025-06-25 20:07:03,30,984,50,1,71,True
1750864052,2025-06-25 20:07:33,20,1007,69,5,87,True
1750864082,2025-06-25 20:08:03,20,1003,30,3,134,True
1750864112,2025-06-25 20:08:33,22,1002,79,5,119,True
1750864142,2025-06-25 20:09:03,28,1018,78,1,148,True
1750864172,2025-06-25 20:09:33,23,1019,50,5,107,True
1750864203,2025-06-25 20:10:03,24,1016,67,4,146,True
1750864233,2025-06-25 20:10:33,23,984,74,3,117,True
1750864263,2025-06-25 20:11:03,22,1011,58,3,50,True
1750864293,2025-06-25 20:11:33,27,991,54,3,92,True
1750864323,2025-06-25 20:12:03,22,991,41,3,51,True
1750864353,2025-06-25 20:12:33,23,1015,75,3,130,True
1750864383,2025-06-25 20:13:03,29,1008,78,5,112,True
1750864413,2025-06-25 20:13:33,25,1009,70,3,121,True
1750864443,2025-06-25 20:14:03,29,983,38,3,77,True
1750864473,2025-06-25 20:14:33,29,1016,47,5,117,True
1750864503,2025-06-25 20:15:03,25,984,63,2,73,True
1750864533,2025-06-25 20:15:33,23,988,57,4,116,True
1750864563,2025-06-25 20:16:03,25,980,59,4,120,True
1750864593,2025-06-25 20:16:33,30,1014,54,4,117,True
1750864623,2025-06-25 20:17:03,28,1002,63,2,138,True
1750864653,2025-06-25 20:17:33,22,986,51,5,89,True
1750864683,2025-06-25 20:18:03,21,995,61,3,117,True
1750864713,2025-06-25 20:18:33,20,994,30,2,91,True
1750864743,2025-06-25 20:19:03,28,987,60,1,139,True
1750864773,2025-06-25 20:19:33,25,1008,59,1,67,True
1750864833,2025-06-25 20:20:33,21,997,39,4,140,True
1750864863,2025-06-25 20:21:03,25,996,32,1,149,True
1750864893,2025-06-25 20:21:33,28,989,50,4,52,True
1750864923,2025-06-25 20:22:03,21,1012,49,4,51,True
1750864953,2025-06-25 20:22:33,22,989,40,3,99,True
1750864983,2025-06-25 20:23:03,20,988,55,5,112,True
1750865013,2025-06-25 20:23:33,30,1001,80,5,62,True
1750865043,2025-06-25 20:24:03,26,983,73,2,75,True
1750865073,2025-06-25 20:24:33,25,1006,67,2,89,True
1750865103,2025-06-25 20:25:03,28,995,33,5,83,True
1750865133,2025-06-25 20:25:33,27,1014,57,4,55,True
1750865163,2025-06-25 20:26:03,21,1000,58,2,134,True
1750865193,2025-06-25 20:26:33,30,983,46,5,61,True
1750865223,2025-06-25 20:27:03,27,1012,44,2,133,True
1750865283,2025-06-25 20:28:03,26,1010,69,1,149,True
1750865313,2025-06-25 20:28:33,22,1018,47,3,123,True
1750865343,2025-06-25 20:29:03,29,1004,65,5,143,True
1750865373,2025-06-25 20:29:33,28,1014,62,5,77,True
1750865403,2025-06-25 20:30:03,28,984,62,2,144,True
1750865433,2025-06-25 20:30:33,21,999,33,1,121,True
1750865463,2025-06-25 20:31:03,28,991,47,5,57,True
1750865493,2025-06-25 20:31:33,23,981,70,5,82,True
1750865523,2025-06-25 20:32:03,28,1006,39,5,107,True
1750865553,2025-06-25 20:32:33,30,985,58,4,128,True
1750865583,2025-06-25 20:33:03,30,1009,79,4,86,True
1750865613,2025-06-25 20:33:34,29,990,66,2,129,True
1750865643,2025-06-25 20:34:04,30,1011,67,3,69,True
1750865673,2025-06-25 20:34:34,27,983,65,2,105,True
1750865733,2025-06-25 20:35:34,29,1017,62,5,53,True
1750865763,2025-06-25 20:36:04,21,1016,63,5,123,True
1750865793,2025-06-25 20:36:34,25,985,45,4,108,True
1750865823,2025-06-25 20:37:04,21,983,32,5,76,True
1750865853,2025-06-25 20:37:34,24,986,72,5,133,True
1750865883,2025-06-25 20:38:04,25,986,74,5,83,True
1750865913,2025-06-25 20:38:34,30,1016,80,1,76,True
1750865943,2025-06-25 20:39:04,21,1006,31,5,141,True
1750865973,2025-06-25 20:39:34,30,996,31,3,61,True
1750866003,2025-06-25 20:40:04,23,1003,68,1,132,True
1750866033,2025-06-25 20:40:34,21,1010,79,1,114,True
1750866063,2025-06-25 20:41:04,28,991,33,4,150,True
1750866093,2025-06-25 20:41:34,21,997,54,4,90,True
1750866123,2025-06-25 20:42:04,23,988,74,5,79,True
1750866153,2025-06-25 20:42:34,26,1018,75,2,106,True
1750866183,2025-06-25 20:43:04,23,1010,73,3,51,True
1750866213,2025-06-25 20:43:34,21,999,68,3,53,True
1750866243,2025-06-25 20:44:04,25,994,76,3,133,True
1750866273,2025-06-25 20:44:34,26,991,34,5,64,True
1750866303,2025-06-25 20:45:04,23,1015,76,1,122,True
1750866333,2025-06-25 20:45:34,22,992,43,4,58,True
1750866363,2025-06-25 20:46:04,30,992,73,5,62,True
1750866393,2025-06-25 20:46:34,22,1005,69,5,106,True
1750866423,2025-06-25 20:47:04,25,1005,61,2,57,True
1750866453,2025-06-25 20:47:34,28,1017,80,4,149,True
1750866483,2025-06-25 20:48:04,29,1013,35,4,84,True
1750866513,2025-06-25 20:48:34,28,1019,53,2,145,True
1750866543,2025-06-25 20:49:04,21,1011,58,1,97,True
1750866573,2025-06-25 20:49:34,27,983,61,4,95,True
1750866603,2025-06-25 20:50:04,22,982,63,1,132,True
1750866633,2025-06-25 20:50:34,23,1011,77,5,57,True
1750866663,2025-06-25 20:51:04,27,986,71,2,85,True
1750866693,2025-06-25 20:51:34,25,1009,75,2,141,True
1750866723,2025-06-25 20:52:04,22,1017,68,2,100,True
1750866754,2025-06-25 20:52:34,20,995,49,1,95,True
1750866784,2025-06-25 20:53:04,20,1000,69,1,84,True
1750866814,2025-06-25 20:53:34,28,1001,36,5,59,True
1750866844,2025-06-25 20:54:04,25,1016,69,1,138,True
1750866874,2025-06-25 20:54:34,26,1018,77,3,94,True
1750866904,2025-06-25 20:55:04,20,1008,34,1,63,True
1750866934,2025-06-25 20:55:34,22,981,54,2,106,True
1750866994,2025-06-25 20:56:34,29,1017,64,3,149,True
1750867024,2025-06-25 20:57:04,24,992,34,2,118,True
1750867054,2025-06-25 20:57:34,25,1001,57,2,107,True
1750867084,2025-06-25 20:58:04,27,986,36,4,124,True
1750867114,2025-06-25 20:58:34,26,999,40,2,54,True
1750867144,2025-06-25 20:59:04,30,1018,68,4,89,True
1750867174,2025-06-25 20:59:34,27,984,37,3,127,True
1750867204,2025-06-25 21:00:04,23,1006,72,5,81,True
1750867234,2025-06-25 21:00:34,23,1005,65,2,115,True
1750867264,2025-06-25 21:01:04,30,998,40,3,137,True
1750867294,2025-06-25 21:01:34,21,1012,31,2,86,True
1750867324,2025-06-25 21:02:04,22,1014,54,5,60,True
1750867354,2025-06-25 21:02:34,23,984,64,1,112,True
1750867384,2025-06-25 21:03:04,29,1012,34,3,62,True
1750867444,2025-06-25 21:04:04,26,1000,68,1,135,True
1750867474,2025-06-25 21:04:34,29,1018,77,3,95,True
1750867504,2025-06-25 21:05:04,21,990,37,3,131,True
1750867534,2025-06-25 21:05:34,29,1016,51,4,147,True
1750867564,2025-06-25 21:06:04,29,981,41,2,76,True
1750867594,2025-06-25 21:06:34,24,990,61,1,62,True
1750867624,2025-06-25 21:07:04,23,988,60,2,81,True
1750867654,2025-06-25 21:07:34,25,986,47,4,77,True
1750867684,2025-06-25 21:08:04,25,1016,43,4,116,True
1750867714,2025-06-25 21:08:34,23,992,50,4,113,True
1750867744,2025-06-25 21:09:04,21,1010,49,2,50,True
1750867774,2025-06-25 21:09:34,23,1004,33,2,83,True
1750867834,2025-06-25 21:10:34,25,990,41,4,62,True
1750867864,2025-06-25 21:11:04,23,1005,60,5,98,True
1750867894,2025-06-25 21:11:34,20,982,64,1,105,True
1750867924,2025-06-25 21:12:04,21,1009,63,5,60,True
1750867954,2025-06-25 21:12:34,24,990,57,3,85,True
1750867984,2025-06-25 21:13:04,26,982,65,3,107,True
1750868014,2025-06-25 21:13:35,20,989,44,3,130,True
1750868044,2025-06-25 21:14:05,20,985,77,5,74,True
1750868074,2025-06-25 21:14:35,29,1010,60,5,122,True
1750868104,2025-06-25 21:15:05,30,996,68,1,57,True
1750868134,2025-06-25 21:15:35,24,993,54,1,140,True
1750868164,2025-06-25 21:16:05,24,1011,32,3,120,True
1750868194,2025-06-25 21:16:35,22,1018,56,1,74,True
1750868224,2025-06-25 21:17:05,29,1012,46,5,149,True
1750868254,2025-06-25 21:17:35,25,1011,34,4,103,True
1750868284,2025-06-25 21:18:05,28,986,44,3,114,True
1750868314,2025-06-25 21:18:35,22,1007,53,1,73,True
1750868344,2025-06-25 21:19:05,30,1020,50,5,142,True
1750868374,2025-06-25 21:19:35,29,1003,77,3,121,True
1750868404,2025-06-25 21:20:05,20,1018,71,2,94,True
1750868434,2025-06-25 21:20:35,29,998,45,3,81,True
1750868464,2025-06-25 21:21:05,29,991,64,1,76,True
1750868494,2025-06-25 21:21:35,23,997,76,2,113,True
1750868524,2025-06-25 21:22:05,20,1015,54,3,79,True
1750868554,2025-06-25 21:22:35,28,1001,70,5,109,True
1750868584,2025-06-25 21:23:05,30,985,46,4,79,True
1750868614,2025-06-25 21:23:35,21,993,70,4,126,True
1750868644,2025-06-25 21:24:05,24,992,32,5,77,True
1750868674,2025-06-25 21:24:35,25,992,49,4,133,True
1750868704,2025-06-25 21:25:05,23,1018,71,1,91,True
1750868734,2025-06-25 21:25:35,26,1010,31,4,59,True
1750868764,2025-06-25 21:26:05,24,1011,70,1,138,True
1750868794,2025-06-25 21:26:35,30,1014,64,3,146,True
1750868824,2025-06-25 21:27:05,23,1011,40,4,115,True
1750868854,2025-06-25 21:27:35,29,1010,74,2,130,True
1750868884,2025-06-25 21:28:05,21,1012,58,1,90,True
1750868914,2025-06-25 21:28:35,29,989,50,4,140,True
1750868944,2025-06-25 21:29:05,29,1020,33,4,60,True
1750868974,2025-06-25 21:29:35,29,1015,30,3,121,True
1750869004,2025-06-25 21:30:05,20,985,79,4,74,True
1750869034,2025-06-25 21:30:35,30,1009,62,2,67,True
1750869064,2025-06-25 21:31:05,27,1019,38,2,103,True
1750869094,2025-06-25 21:31:35,27,1012,60,2,108,True
1750869124,2025-06-25 21:32:05,21,997,67,4,102,True
1750869154,2025-06-25 21:32:35,22,985,55,5,106,True
1750869184,2025-06-25 21:33:05,21,1014,45,4,76,True
1750869214,2025-06-25 21:33:35,21,988,40,5,88,True
1750869245,2025-06-25 21:34:05,20,993,49,2,85,True
1750869275,2025-06-25 21:34:35,20,988,49,2,92,True
1750869305,2025-06-25 21:35:05,21,993,78,5,76,True
1750869335,2025-06-25 21:35:35,27,990,37,4,121,True
1750869365,2025-06-25 21:36:05,27,997,46,4,148,True
1750869395,2025-06-25 21:36:35,22,985,57,3,118,True
1750869425,2025-06-25 21:37:05,21,1002,44,3,51,True
1750869455,2025-06-25 21:37:35,25,997,62,4,67,True
1750869485,2025-06-25 21:38:05,29,983,60,1,87,True
1750869515,2025-06-25 21:38:35,23,1014,73,1,64,True
1750869545,2025-06-25 21:39:05,21,997,79,5,105,True
1750869575,2025-06-25 21:39:35,20,987,69,2,123,True
1750869605,2025-06-25 21:40:05,23,1014,55,2,135,True
1750869635,2025-06-25 21:40:35,24,986,69,4,76,True
1750869665,2025-06-25 21:41:05,27,998,47,2,95,True
1750869695,2025-06-25 21:41:35,26,1018,38,1,102,True
1750869725,2025-06-25 21:42:05,24,1011,42,1,91,True
1750869755,2025-06-25 21:42:35,25,1019,63,5,61,True
1750869785,2025-06-25 21:43:05,30,989,55,4,102,True
1750869815,2025-06-25 21:43:35,25,999,78,1,74,True
1750869845,2025-06-25 21:44:05,25,1003,33,2,53,True
1750869875,2025-06-25 21:44:35,26,1011,70,4,102,True
1750869905,2025-06-25 21:45:05,24,983,79,1,100,True
1750869935,2025-06-25 21:45:35,26,991,63,4,87,True
1750869965,2025-06-25 21:46:05,28,988,66,3,132,True
1750869995,2025-06-25 21:46:35,23,1019,33,5,135,True
1750870025,2025-06-25 21:47:05,20,985,33,1,103,True
1750870055,2025-06-25 21:47:35,22,1018,67,1,137,True
1750870085,2025-06-25 21:48:05,30,1006,42,1,107,True
1750870115,2025-06-25 21:48:35,25,1002,43,5,70,True
1750870145,2025-06-25 21:49:05,25,1009,62,2,150,True
1750870175,2025-06-25 21:49:35,21,987,65,5,83,True
1750870205,2025-06-25 21:50:05,21,1001,60,5,109,True
1750870235,2025-06-25 21:50:35,20,993,79,1,135,True
1750870265,2025-06-25 21:51:05,25,989,52,3,90,True
1750870295,2025-06-25 21:51:35,24,983,59,4,112,True
1750870325,2025-06-25 21:52:05,30,1007,50,2,111,True
1750870355,2025-06-25 21:52:35,26,990,75,4,113,True
1750870385,2025-06-25 21:53:05,20,999,49,1,107,True
1750870415,2025-06-25 21:53:35,29,986,34,4,119,True
1750870445,2025-06-25 21:54:05,20,994,77,5,92,True
1750870475,2025-06-25 21:54:35,22,992,73,4,82,True
1750870505,2025-06-25 21:55:05,30,995,55,4,139,True
1750870535,2025-06-25 21:55:35,20,1014,58,1,109,True
1750870565,2025-06-25 21:56:05,30,980,46,5,121,True
1750870595,2025-06-25 21:56:35,22,983,74,2,90,True
1750870625,2025-06-25 21:57:05,27,992,76,5,71,True
1750870655,2025-06-25 21:57:35,22,984,33,3,67,True
1750870685,2025-06-25 21:58:05,23,1017,65,1,139,True
1750870715,2025-06-25 21:58:35,26,1005,52,4,121,True
1750870745,2025-06-25 21:59:05,25,1020,77,3,89,True
1750870775,2025-06-25 21:59:35,25,1007,65,5,107,True
1750870805,2025-06-25 22:00:05,27,1011,43,3,68,True
1750870835,2025-06-25 22:00:36,29,1008,34,1,108,True
1750870865,2025-06-25 22:01:06,25,992,52,1,108,True
1750870895,2025-06-25 22:01:36,23,1004,33,4,84,True
1750870925,2025-06-25 22:02:06,29,992,60,3,68,True
1750870955,2025-06-25 22:02:36,24,982,46,2,71,True
1750870985,2025-06-25 22:03:06,30,1002,79,3,62,True
1750871015,2025-06-25 22:03:36,28,998,78,2,76,True
1750871045,2025-06-25 22:04:06,23,1011,69,5,65,True
1750871075,2025-06-25 22:04:36,24,981,64,2,120,True
1750871105,2025-06-25 22:05:06,25,1003,72,2,57,True
1750871135,2025-06-25 22:05:36,20,991,49,2,140,True
1750871165,2025-06-25 22:06:06,29,1015,77,5,77,True
1750871195,2025-06-25 22:06:36,27,981,70,4,97,True
1750871225,2025-06-25 22:07:06,20,1012,37,1,104,True
1750871255,2025-06-25 22:07:36,20,984,47,3,58,True
1750871285,2025-06-25 22:08:06,20,1018,59,1,123,True
1750871315,2025-06-25 22:08:36,22,1018,74,3,78,True
1750871345,2025-06-25 22:09:06,30,984,56,5,134,True
1750871375,2025-06-25 22:09:36,29,990,47,5,118,True
1750871405,2025-06-25 22:10:06,30,1002,30,1,50,True
1750871435,2025-06-25 22:10:36,24,1009,70,5,135,True
1750871465,2025-06-25 22:11:06,30,1002,56,5,97,True
1750871495,2025-06-25 22:11:36,26,992,33,2,147,True
1750871525,2025-06-25 22:12:06,24,1010,56,2,87,True
1750871555,2025-06-25 22:12:36,21,1000,76,4,91,True
1750871585,2025-06-25 22:13:06,22,1019,49,2,74,True
1750871615,2025-06-25 22:13:36,24,983,60,2,138,True
1750871645,2025-06-25 22:14:06,24,1020,76,2,97,True
1750871675,2025-06-25 22:14:36,24,1017,37,1,63,True
1750871705,2025-06-25 22:15:06,27,994,46,5,74,True
1750871735,2025-06-25 22:15:36,21,1020,46,4,149,True
1750871765,2025-06-25 22:16:06,25,980,30,3,109,True
1750871795,2025-06-25 22:16:36,27,990,54,1,138,True
1750871825,2025-06-25 22:17:06,30,990,43,5,71,True
1750871855,2025-06-25 22:17:36,28,1011,67,5,138,True
1750871885,2025-06-25 22:18:06,25,1001,33,2,86,True
1750871915,2025-06-25 22:18:36,21,983,60,4,65,True
1750871945,2025-06-25 22:19:06,27,1003,65,4,100,True
1750871975,2025-06-25 22:19:36,30,1019,52,3,78,True
1750872005,2025-06-25 22:20:06,24,1017,64,4,69,True
1750872035,2025-06-25 22:20:36,24,983,52,2,101,True
1750872065,2025-06-25 22:21:06,23,1005,39,2,123,True
1750872096,2025-06-25 22:21:36,27,1007,71,4,123,True
1750872126,2025-06-25 22:22:06,22,989,30,4,121,True
1750872156,2025-06-25 22:22:36,21,1019,53,3,121,True
1750872186,2025-06-25 22:23:06,27,986,56,1,80,True
1750872216,2025-06-25 22:23:36,24,981,53,2,91,True
1750872246,2025-06-25 22:24:06,20,1018,37,3,52,True
1750872276,2025-06-25 22:24:36,24,1016,77,2,57,True
1750872306,2025-06-25 22:25:06,29,996,30,3,140,True
1750872336,2025-06-25 22:25:36,23,981,52,1,139,True
1750872366,2025-06-25 22:26:06,30,1002,31,1,125,True
1750872396,2025-06-25 22:26:36,20,1012,79,4,95,True
1750872426,2025-06-25 22:27:06,20,999,41,3,95,True
1750872456,2025-06-25 22:27:36,23,998,65,3,97,True
1750872486,2025-06-25 22:28:06,29,980,69,2,84,True
1750872516,2025-06-25 22:28:36,21,1015,39,2,76,True
1750872546,2025-06-25 22:29:06,30,1014,68,3,133,True
1750872576,2025-06-25 22:29:36,29,1007,57,3,98,True
1750872606,2025-06-25 22:30:06,21,989,70,3,75,True
1750872636,2025-06-25 22:30:36,25,998,61,2,122,True
1750872666,2025-06-25 22:31:06,28,993,55,2,130,True
1750872696,2025-06-25 22:31:36,24,1001,78,4,137,True
1750872726,2025-06-25 22:32:06,25,995,42,4,58,True
1750872756,2025-06-25 22:32:36,29,998,31,2,89,True
1750872786,2025-06-25 22:33:06,23,992,45,3,78,True
1750872816,2025-06-25 22:33:36,20,984,66,2,136,True
1750872846,2025-06-25 22:34:06,27,992,36,4,127,True
1750872876,2025-06-25 22:34:36,25,1016,36,4,98,True
1750872906,2025-06-25 22:35:06,29,1016,80,4,147,True
1750872936,2025-06-25 22:35:36,28,1018,56,1,87,True
1750872966,2025-06-25 22:36:06,23,1014,57,3,100,True
1750872996,2025-06-25 22:36:36,29,1008,61,3,137,True
1750873026,2025-06-25 22:37:06,25,996,49,4,53,True
1750873086,2025-06-25 22:38:06,28,991,33,5,133,True
1750873116,2025-06-25 22:38:36,25,988,34,4,105,True
1750873146,2025-06-25 22:39:06,22,992,48,5,53,True
1750873176,2025-06-25 22:39:36,20,1015,79,1,51,True
1750873206,2025-06-25 22:40:06,22,1012,40,2,87,True
1750873236,2025-06-25 22:40:36,29,1018,35,4,134,True
1750873266,2025-06-25 22:41:06,30,1008,43,2,119,True
1750873296,2025-06-25 22:41:36,20,1001,42,5,136,True
1750873326,2025-06-25 22:42:06,20,1002,71,2,126,True
1750873356,2025-06-25 22:42:36,26,1016,35,4,117,True
1750873386,2025-06-25 22:43:06,29,1000,39,5,128,True
1750873416,2025-06-25 22:43:36,23,981,50,4,88,True
1750873446,2025-06-25 22:44:06,28,988,36,5,116,True
1750873476,2025-06-25 22:44:36,28,992,37,2,127,True
1750873506,2025-06-25 22:45:06,23,985,44,4,76,True
1750873536,2025-06-25 22:45:36,23,1009,40,5,128,True
1750873596,2025-06-25 22:46:37,22,994,52,3,98,True
1750873626,2025-06-25 22:47:07,28,1007,46,2,81,True
1750873656,2025-06-25 22:47:37,26,986,33,1,68,True
1750873686,2025-06-25 22:48:07,22,1017,71,2,58,True
1750873716,2025-06-25 22:48:37,30,1012,44,2,136,True
1750873746,2025-06-25 22:49:07,26,999,32,2,94,True
1750873776,2025-06-25 22:49:37,25,1015,51,2,150,True
1750873806,2025-06-25 22:50:07,29,997,66,5,88,True
1750873836,2025-06-25 22:50:37,20,989,31,5,60,True
1750873866,2025-06-25 22:51:07,26,992,52,3,95,True
1750873896,2025-06-25 22:51:37,25,980,78,2,81,True
1750873926,2025-06-25 22:52:07,24,989,76,1,127,True
1750873956,2025-06-25 22:52:37,20,986,46,3,96,True
1750873986,2025-06-25 22:53:07,30,1017,54,5,71,True
1750874046,2025-06-25 22:54:07,29,1019,75,4,97,True
1750874076,2025-06-25 22:54:37,22,1011,69,3,74,True
1750874106,2025-06-25 22:55:07,27,985,77,3,137,True
1750874136,2025-06-25 22:55:37,25,1017,33,1,101,True
1750874166,2025-06-25 22:56:07,25,1011,35,2,85,True
1750874196,2025-06-25 22:56:37,20,997,35,4,115,True
1750874226,2025-06-25 22:57:07,24,1008,79,3,96,True
1750874256,2025-06-25 22:57:37,28,1015,56,3,68,True
1750874286,2025-06-25 22:58:07,29,986,69,1,66,True
1750874316,2025-06-25 22:58:37,20,1006,47,1,126,True
1750874346,2025-06-25 22:59:07,29,995,68,2,112,True
1750874376,2025-06-25 22:59:37,27,1014,50,1,91,True
1750874406,2025-06-25 23:00:07,28,1004,51,2,104,True
1750874436,2025-06-25 23:00:37,21,1010,47,5,82,True
1750874466,2025-06-25 23:01:07,22,994,32,4,65,True
1750874496,2025-06-25 23:01:37,29,1016,37,2,117,True
1750874526,2025-06-25 23:02:07,23,1004,59,3,140,True
1750874556,2025-06-25 23:02:37,28,991,48,4,133,True
1750874586,2025-06-25 23:03:07,24,989,61,5,103,True
1750874616,2025-06-25 23:03:37,24,1010,79,5,120,True
1750874647,2025-06-25 23:04:07,27,1020,32,4,118,True
1750874677,2025-06-25 23:04:37,26,993,78,5,127,True
1750874707,2025-06-25 23:05:07,20,997,76,4,69,True
1750874737,2025-06-25 23:05:37,24,1009,53,3,144,True
1750874767,2025-06-25 23:06:07,25,1002,77,1,86,True
1750874797,2025-06-25 23:06:37,24,981,79,4,135,True
1750874827,2025-06-25 23:07:07,20,1008,37,2,55,True
1750874887,2025-06-25 23:08:07,26,1007,43,5,74,True
1750874917,2025-06-25 23:08:37,22,980,51,4,93,True
1750874947,2025-06-25 23:09:07,30,992,61,1,102,True
1750874977,2025-06-25 23:09:37,26,1014,68,1,111,True
1750875007,2025-06-25 23:10:07,29,998,65,5,55,True
1750875037,2025-06-25 23:10:37,25,988,41,5,107,True
1750875067,2025-06-25 23:11:07,25,1017,51,1,134,True
1750875097,2025-06-25 23:11:37,22,990,47,2,97,True
1750875127,2025-06-25 23:12:07,30,1018,43,3,58,True
1750875157,2025-06-25 23:12:37,26,992,73,5,103,True
1750875187,2025-06-25 23:13:07,24,988,66,2,74,True
1750875217,2025-06-25 23:13:37,28,995,64,2,74,True
1750875247,2025-06-25 23:14:07,27,1014,54,1,135,True
1750875307,2025-06-25 23:15:07,26,982,57,3,126,True
1750875337,2025-06-25 23:15:37,24,1018,39,4,145,True
1750875367,2025-06-25 23:16:07,20,985,30,5,135,True
1750875397,2025-06-25 23:16:37,24,986,34,1,58,True
1750875427,2025-06-25 23:17:07,28,994,43,2,138,True
1750875457,2025-06-25 23:17:37,27,988,36,1,62,True
1750875487,2025-06-25 23:18:07,27,993,72,3,145,True
1750875517,2025-06-25 23:18:37,22,1020,64,3,84,True
1750875547,2025-06-25 23:19:07,22,1012,57,1,86,True
1750875577,2025-06-25 23:19:37,26,1010,54,5,110,True
1750875607,2025-06-25 23:20:07,26,1002,70,5,128,True
1750875637,2025-06-25 23:20:37,22,1002,67,5,73,True
1750875697,2025-06-25 23:21:37,22,1019,72,3,146,True
1750875727,2025-06-25 23:22:07,25,1018,63,2,131,True
1750875757,2025-06-25 23:22:37,21,1002,62,1,64,True
1750875787,2025-06-25 23:23:07,23,986,60,3,130,True
1750875817,2025-06-25 23:23:37,28,988,79,2,50,True
1750875847,2025-06-25 23:24:07,29,1012,47,1,84,True
1750875877,2025-06-25 23:24:37,29,999,50,4,100,True
1750875907,2025-06-25 23:25:07,28,984,41,1,56,True
1750875937,2025-06-25 23:25:37,27,985,78,1,94,True
1750875967,2025-06-25 23:26:08,30,1016,43,2,60,True
1750875997,2025-06-25 23:26:38,20,981,49,5,52,True
1750876027,2025-06-25 23:27:08,29,1007,74,5,91,True
