packet_id,timestamp,temperature,pressure,humidity,density,concentration
1750864112,2025-06-25 20:08:32,22,1002,79,5,119
1750864142,2025-06-25 20:09:02,28,1018,78,1,148
1750864172,2025-06-25 20:09:32,23,1019,50,5,107
1750864203,2025-06-25 20:10:03,24,1016,67,4,146
1750864233,2025-06-25 20:10:33,23,984,74,3,117
1750864263,2025-06-25 20:11:03,22,1011,58,3,50
1750864293,2025-06-25 20:11:33,27,991,54,3,92
1750864323,2025-06-25 20:12:03,22,991,41,3,51
1750864353,2025-06-25 20:12:33,23,1015,75,3,130
1750864383,2025-06-25 20:13:03,29,1008,78,5,112
1750864413,2025-06-25 20:13:33,25,1009,70,3,121
1750864443,2025-06-25 20:14:03,29,983,38,3,77
1750864473,2025-06-25 20:14:33,29,1016,47,5,117
1750864503,2025-06-25 20:15:03,25,984,63,2,73
1750864533,2025-06-25 20:15:33,23,988,57,4,116
1750864563,2025-06-25 20:16:03,25,980,59,4,120
1750864593,2025-06-25 20:16:33,30,1014,54,4,117
1750864623,2025-06-25 20:17:03,28,1002,63,2,138
1750864653,2025-06-25 20:17:33,22,986,51,5,89
1750864683,2025-06-25 20:18:03,21,995,61,3,117
1750864713,2025-06-25 20:18:33,20,994,30,2,91
1750864743,2025-06-25 20:19:03,28,987,60,1,139
1750864773,2025-06-25 20:19:33,25,1008,59,1,67
1750864803,2025-06-25 20:20:03,24,1018,66,3,62
1750864833,2025-06-25 20:20:33,21,997,39,4,140
1750864863,2025-06-25 20:21:03,25,996,32,1,149
1750864893,2025-06-25 20:21:33,28,989,50,4,52
1750864923,2025-06-25 20:22:03,21,1012,49,4,51
1750864953,2025-06-25 20:22:33,22,989,40,3,99
1750864983,2025-06-25 20:23:03,20,988,55,5,112
1750865013,2025-06-25 20:23:33,30,1001,80,5,62
1750865043,2025-06-25 20:24:03,26,983,73,2,75
1750865073,2025-06-25 20:24:33,25,1006,67,2,89
1750865103,2025-06-25 20:25:03,28,995,33,5,83
1750865133,2025-06-25 20:25:33,27,1014,57,4,55
1750865163,2025-06-25 20:26:03,21,1000,58,2,134
1750865193,2025-06-25 20:26:33,30,983,46,5,61
1750865223,2025-06-25 20:27:03,27,1012,44,2,133
1750865253,2025-06-25 20:27:33,27,991,30,2,102
1750865283,2025-06-25 20:28:03,26,1010,69,1,149
1750865313,2025-06-25 20:28:33,22,1018,47,3,123
1750865343,2025-06-25 20:29:03,29,1004,65,5,143
1750865373,2025-06-25 20:29:33,28,1014,62,5,77
1750865403,2025-06-25 20:30:03,28,984,62,2,144
1750865433,2025-06-25 20:30:33,21,999,33,1,121
1750865463,2025-06-25 20:31:03,28,991,47,5,57
1750865493,2025-06-25 20:31:33,23,981,70,5,82
1750865523,2025-06-25 20:32:03,28,1006,39,5,107
1750865553,2025-06-25 20:32:33,30,985,58,4,128
1750865583,2025-06-25 20:33:03,30,1009,79,4,86
1750865613,2025-06-25 20:33:33,29,990,66,2,129
1750865643,2025-06-25 20:34:03,30,1011,67,3,69
1750865673,2025-06-25 20:34:33,27,983,65,2,105
1750865703,2025-06-25 20:35:03,24,1003,30,5,104
1750865733,2025-06-25 20:35:33,29,1017,62,5,53
1750865763,2025-06-25 20:36:03,21,1016,63,5,123
1750865793,2025-06-25 20:36:33,25,985,45,4,108
1750865823,2025-06-25 20:37:03,21,983,32,5,76
1750865853,2025-06-25 20:37:33,24,986,72,5,133
1750865883,2025-06-25 20:38:03,25,986,74,5,83
1750865913,2025-06-25 20:38:33,30,1016,80,1,76
1750865943,2025-06-25 20:39:03,21,1006,31,5,141
1750865973,2025-06-25 20:39:33,30,996,31,3,61
1750866003,2025-06-25 20:40:03,23,1003,68,1,132
1750866033,2025-06-25 20:40:33,21,1010,79,1,114
1750866063,2025-06-25 20:41:03,28,991,33,4,150
1750866093,2025-06-25 20:41:33,21,997,54,4,90
1750866123,2025-06-25 20:42:03,23,988,74,5,79
1750866153,2025-06-25 20:42:33,26,1018,75,2,106
1750866183,2025-06-25 20:43:03,23,1010,73,3,51
1750866213,2025-06-25 20:43:33,21,999,68,3,53
1750866243,2025-06-25 20:44:03,25,994,76,3,133
1750866273,2025-06-25 20:44:33,26,991,34,5,64
1750866303,2025-06-25 20:45:03,23,1015,76,1,122
1750866333,2025-06-25 20:45:33,22,992,43,4,58
1750866363,2025-06-25 20:46:03,30,992,73,5,62
1750866393,2025-06-25 20:46:33,22,1005,69,5,106
1750866423,2025-06-25 20:47:03,25,1005,61,2,57
1750866453,2025-06-25 20:47:33,28,1017,80,4,149
1750866483,2025-06-25 20:48:03,29,1013,35,4,84
1750866513,2025-06-25 20:48:33,28,1019,53,2,145
1750866543,2025-06-25 20:49:03,21,1011,58,1,97
1750866573,2025-06-25 20:49:33,27,983,61,4,95
1750866603,2025-06-25 20:50:03,22,982,63,1,132
1750866633,2025-06-25 20:50:33,23,1011,77,5,57
1750866663,2025-06-25 20:51:03,27,986,71,2,85
1750866693,2025-06-25 20:51:33,25,1009,75,2,141
1750866723,2025-06-25 20:52:03,22,1017,68,2,100
1750866754,2025-06-25 20:52:34,20,995,49,1,95
1750866784,2025-06-25 20:53:04,20,1000,69,1,84
1750866814,2025-06-25 20:53:34,28,1001,36,5,59
1750866844,2025-06-25 20:54:04,25,1016,69,1,138
1750866874,2025-06-25 20:54:34,26,1018,77,3,94
1750866904,2025-06-25 20:55:04,20,1008,34,1,63
1750866934,2025-06-25 20:55:34,22,981,54,2,106
1750866964,2025-06-25 20:56:04,22,1010,80,3,80
1750866994,2025-06-25 20:56:34,29,1017,64,3,149
1750867024,2025-06-25 20:57:04,24,992,34,2,118
1750867054,2025-06-25 20:57:34,25,1001,57,2,107
1750867084,2025-06-25 20:58:04,27,986,36,4,124
1750867114,2025-06-25 20:58:34,26,999,40,2,54
1750867144,2025-06-25 20:59:04,30,1018,68,4,89
1750867174,2025-06-25 20:59:34,27,984,37,3,127
1750867204,2025-06-25 21:00:04,23,1006,72,5,81
1750867234,2025-06-25 21:00:34,23,1005,65,2,115
1750867264,2025-06-25 21:01:04,30,998,40,3,137
1750867294,2025-06-25 21:01:34,21,1012,31,2,86
1750867324,2025-06-25 21:02:04,22,1014,54,5,60
1750867354,2025-06-25 21:02:34,23,984,64,1,112
1750867384,2025-06-25 21:03:04,29,1012,34,3,62
1750867414,2025-06-25 21:03:34,28,1015,78,2,112
1750867444,2025-06-25 21:04:04,26,1000,68,1,135
1750867474,2025-06-25 21:04:34,29,1018,77,3,95
1750867504,2025-06-25 21:05:04,21,990,37,3,131
1750867534,2025-06-25 21:05:34,29,1016,51,4,147
1750867564,2025-06-25 21:06:04,29,981,41,2,76
1750867594,2025-06-25 21:06:34,24,990,61,1,62
1750867624,2025-06-25 21:07:04,23,988,60,2,81
1750867654,2025-06-25 21:07:34,25,986,47,4,77
1750867684,2025-06-25 21:08:04,25,1016,43,4,116
1750867714,2025-06-25 21:08:34,23,992,50,4,113
1750867744,2025-06-25 21:09:04,21,1010,49,2,50
1750867774,2025-06-25 21:09:34,23,1004,33,2,83
1750867804,2025-06-25 21:10:04,30,1005,30,5,116
1750867834,2025-06-25 21:10:34,25,990,41,4,62
1750867864,2025-06-25 21:11:04,23,1005,60,5,98
1750867894,2025-06-25 21:11:34,20,982,64,1,105
1750867924,2025-06-25 21:12:04,21,1009,63,5,60
1750867954,2025-06-25 21:12:34,24,990,57,3,85
1750867984,2025-06-25 21:13:04,26,982,65,3,107
1750868014,2025-06-25 21:13:34,20,989,44,3,130
1750868044,2025-06-25 21:14:04,20,985,77,5,74
1750868074,2025-06-25 21:14:34,29,1010,60,5,122
1750868104,2025-06-25 21:15:04,30,996,68,1,57
1750868134,2025-06-25 21:15:34,24,993,54,1,140
1750868164,2025-06-25 21:16:04,24,1011,32,3,120
1750868194,2025-06-25 21:16:34,22,1018,56,1,74
1750868224,2025-06-25 21:17:04,29,1012,46,5,149
1750868254,2025-06-25 21:17:34,25,1011,34,4,103
1750868284,2025-06-25 21:18:04,28,986,44,3,114
1750868314,2025-06-25 21:18:34,22,1007,53,1,73
1750868344,2025-06-25 21:19:04,30,1020,50,5,142
1750868374,2025-06-25 21:19:34,29,1003,77,3,121
1750868404,2025-06-25 21:20:04,20,1018,71,2,94
1750868434,2025-06-25 21:20:34,29,998,45,3,81
1750868464,2025-06-25 21:21:04,29,991,64,1,76
1750868494,2025-06-25 21:21:34,23,997,76,2,113
1750868524,2025-06-25 21:22:04,20,1015,54,3,79
1750868554,2025-06-25 21:22:34,28,1001,70,5,109
1750868584,2025-06-25 21:23:04,30,985,46,4,79
1750868614,2025-06-25 21:23:34,21,993,70,4,126
1750868644,2025-06-25 21:24:04,24,992,32,5,77
1750868674,2025-06-25 21:24:34,25,992,49,4,133
1750868704,2025-06-25 21:25:04,23,1018,71,1,91
1750868734,2025-06-25 21:25:34,26,1010,31,4,59
1750868764,2025-06-25 21:26:04,24,1011,70,1,138
1750868794,2025-06-25 21:26:34,30,1014,64,3,146
1750868824,2025-06-25 21:27:04,23,1011,40,4,115
1750868854,2025-06-25 21:27:34,29,1010,74,2,130
1750868884,2025-06-25 21:28:04,21,1012,58,1,90
1750868914,2025-06-25 21:28:34,29,989,50,4,140
1750868944,2025-06-25 21:29:04,29,1020,33,4,60
1750868974,2025-06-25 21:29:34,29,1015,30,3,121
1750869004,2025-06-25 21:30:04,20,985,79,4,74
1750869034,2025-06-25 21:30:34,30,1009,62,2,67
1750869064,2025-06-25 21:31:04,27,1019,38,2,103
1750869094,2025-06-25 21:31:34,27,1012,60,2,108
1750869124,2025-06-25 21:32:04,21,997,67,4,102
1750869154,2025-06-25 21:32:34,22,985,55,5,106
1750869184,2025-06-25 21:33:04,21,1014,45,4,76
1750869214,2025-06-25 21:33:35,21,988,40,5,88
1750869245,2025-06-25 21:34:05,20,993,49,2,85
1750869275,2025-06-25 21:34:35,20,988,49,2,92
1750869305,2025-06-25 21:35:05,21,993,78,5,76
1750869335,2025-06-25 21:35:35,27,990,37,4,121
1750869365,2025-06-25 21:36:05,27,997,46,4,148
1750869395,2025-06-25 21:36:35,22,985,57,3,118
1750869425,2025-06-25 21:37:05,21,1002,44,3,51
1750869455,2025-06-25 21:37:35,25,997,62,4,67
1750869485,2025-06-25 21:38:05,29,983,60,1,87
1750869515,2025-06-25 21:38:35,23,1014,73,1,64
1750869545,2025-06-25 21:39:05,21,997,79,5,105
1750869575,2025-06-25 21:39:35,20,987,69,2,123
1750869605,2025-06-25 21:40:05,23,1014,55,2,135
1750869635,2025-06-25 21:40:35,24,986,69,4,76
1750869665,2025-06-25 21:41:05,27,998,47,2,95
1750869695,2025-06-25 21:41:35,26,1018,38,1,102
1750869725,2025-06-25 21:42:05,24,1011,42,1,91
1750869755,2025-06-25 21:42:35,25,1019,63,5,61
1750869785,2025-06-25 21:43:05,30,989,55,4,102
1750869815,2025-06-25 21:43:35,25,999,78,1,74
1750869845,2025-06-25 21:44:05,25,1003,33,2,53
1750869875,2025-06-25 21:44:35,26,1011,70,4,102
1750869905,2025-06-25 21:45:05,24,983,79,1,100
1750869935,2025-06-25 21:45:35,26,991,63,4,87
1750869965,2025-06-25 21:46:05,28,988,66,3,132
1750869995,2025-06-25 21:46:35,23,1019,33,5,135
1750870025,2025-06-25 21:47:05,20,985,33,1,103
1750870055,2025-06-25 21:47:35,22,1018,67,1,137
1750870085,2025-06-25 21:48:05,30,1006,42,1,107
1750870115,2025-06-25 21:48:35,25,1002,43,5,70
1750870145,2025-06-25 21:49:05,25,1009,62,2,150
1750870175,2025-06-25 21:49:35,21,987,65,5,83
1750870205,2025-06-25 21:50:05,21,1001,60,5,109
1750870235,2025-06-25 21:50:35,20,993,79,1,135
1750870265,2025-06-25 21:51:05,25,989,52,3,90
1750870295,2025-06-25 21:51:35,24,983,59,4,112
1750870325,2025-06-25 21:52:05,30,1007,50,2,111
1750870355,2025-06-25 21:52:35,26,990,75,4,113
1750870385,2025-06-25 21:53:05,20,999,49,1,107
1750870415,2025-06-25 21:53:35,29,986,34,4,119
1750870445,2025-06-25 21:54:05,20,994,77,5,92
1750870475,2025-06-25 21:54:35,22,992,73,4,82
1750870505,2025-06-25 21:55:05,30,995,55,4,139
1750870535,2025-06-25 21:55:35,20,1014,58,1,109
1750870565,2025-06-25 21:56:05,30,980,46,5,121
1750870595,2025-06-25 21:56:35,22,983,74,2,90
1750870625,2025-06-25 21:57:05,27,992,76,5,71
1750870655,2025-06-25 21:57:35,22,984,33,3,67
1750870685,2025-06-25 21:58:05,23,1017,65,1,139
1750870715,2025-06-25 21:58:35,26,1005,52,4,121
1750870745,2025-06-25 21:59:05,25,1020,77,3,89
1750870775,2025-06-25 21:59:35,25,1007,65,5,107
1750870805,2025-06-25 22:00:05,27,1011,43,3,68
1750870835,2025-06-25 22:00:35,29,1008,34,1,108
1750870865,2025-06-25 22:01:05,25,992,52,1,108
1750870895,2025-06-25 22:01:35,23,1004,33,4,84
1750870925,2025-06-25 22:02:05,29,992,60,3,68
1750870955,2025-06-25 22:02:35,24,982,46,2,71
1750870985,2025-06-25 22:03:05,30,1002,79,3,62
1750871015,2025-06-25 22:03:35,28,998,78,2,76
1750871045,2025-06-25 22:04:05,23,1011,69,5,65
1750871075,2025-06-25 22:04:35,24,981,64,2,120
1750871105,2025-06-25 22:05:05,25,1003,72,2,57
1750871135,2025-06-25 22:05:35,20,991,49,2,140
1750871165,2025-06-25 22:06:05,29,1015,77,5,77
1750871195,2025-06-25 22:06:35,27,981,70,4,97
1750871225,2025-06-25 22:07:05,20,1012,37,1,104
1750871255,2025-06-25 22:07:35,20,984,47,3,58
1750871285,2025-06-25 22:08:05,20,1018,59,1,123
1750871315,2025-06-25 22:08:35,22,1018,74,3,78
1750871345,2025-06-25 22:09:05,30,984,56,5,134
1750871375,2025-06-25 22:09:35,29,990,47,5,118
1750871405,2025-06-25 22:10:05,30,1002,30,1,50
1750871435,2025-06-25 22:10:35,24,1009,70,5,135
1750871465,2025-06-25 22:11:05,30,1002,56,5,97
1750871495,2025-06-25 22:11:35,26,992,33,2,147
1750871525,2025-06-25 22:12:05,24,1010,56,2,87
1750871555,2025-06-25 22:12:35,21,1000,76,4,91
1750871585,2025-06-25 22:13:05,22,1019,49,2,74
1750871615,2025-06-25 22:13:35,24,983,60,2,138
1750871645,2025-06-25 22:14:05,24,1020,76,2,97
1750871675,2025-06-25 22:14:35,24,1017,37,1,63
1750871705,2025-06-25 22:15:05,27,994,46,5,74
1750871735,2025-06-25 22:15:35,21,1020,46,4,149
1750871765,2025-06-25 22:16:05,25,980,30,3,109
1750871795,2025-06-25 22:16:35,27,990,54,1,138
1750871825,2025-06-25 22:17:05,30,990,43,5,71
1750871855,2025-06-25 22:17:35,28,1011,67,5,138
1750871885,2025-06-25 22:18:05,25,1001,33,2,86
1750871915,2025-06-25 22:18:35,21,983,60,4,65
1750871945,2025-06-25 22:19:05,27,1003,65,4,100
1750871975,2025-06-25 22:19:35,30,1019,52,3,78
1750872005,2025-06-25 22:20:05,24,1017,64,4,69
1750872035,2025-06-25 22:20:35,24,983,52,2,101
1750872065,2025-06-25 22:21:06,23,1005,39,2,123
1750872096,2025-06-25 22:21:36,27,1007,71,4,123
1750872126,2025-06-25 22:22:06,22,989,30,4,121
1750872156,2025-06-25 22:22:36,21,1019,53,3,121
1750872186,2025-06-25 22:23:06,27,986,56,1,80
1750872216,2025-06-25 22:23:36,24,981,53,2,91
1750872246,2025-06-25 22:24:06,20,1018,37,3,52
1750872276,2025-06-25 22:24:36,24,1016,77,2,57
1750872306,2025-06-25 22:25:06,29,996,30,3,140
1750872336,2025-06-25 22:25:36,23,981,52,1,139
1750872366,2025-06-25 22:26:06,30,1002,31,1,125
1750872396,2025-06-25 22:26:36,20,1012,79,4,95
1750872426,2025-06-25 22:27:06,20,999,41,3,95
1750872456,2025-06-25 22:27:36,23,998,65,3,97
1750872486,2025-06-25 22:28:06,29,980,69,2,84
1750872516,2025-06-25 22:28:36,21,1015,39,2,76
1750872546,2025-06-25 22:29:06,30,1014,68,3,133
1750872576,2025-06-25 22:29:36,29,1007,57,3,98
1750872606,2025-06-25 22:30:06,21,989,70,3,75
1750872636,2025-06-25 22:30:36,25,998,61,2,122
1750872666,2025-06-25 22:31:06,28,993,55,2,130
1750872696,2025-06-25 22:31:36,24,1001,78,4,137
1750872726,2025-06-25 22:32:06,25,995,42,4,58
1750872756,2025-06-25 22:32:36,29,998,31,2,89
1750872786,2025-06-25 22:33:06,23,992,45,3,78
1750872816,2025-06-25 22:33:36,20,984,66,2,136
1750872846,2025-06-25 22:34:06,27,992,36,4,127
1750872876,2025-06-25 22:34:36,25,1016,36,4,98
1750872906,2025-06-25 22:35:06,29,1016,80,4,147
1750872936,2025-06-25 22:35:36,28,1018,56,1,87
1750872966,2025-06-25 22:36:06,23,1014,57,3,100
1750872996,2025-06-25 22:36:36,29,1008,61,3,137
1750873026,2025-06-25 22:37:06,25,996,49,4,53
1750873056,2025-06-25 22:37:36,29,998,41,3,107
1750873086,2025-06-25 22:38:06,28,991,33,5,133
1750873116,2025-06-25 22:38:36,25,988,34,4,105
1750873146,2025-06-25 22:39:06,22,992,48,5,53
1750873176,2025-06-25 22:39:36,20,1015,79,1,51
1750873206,2025-06-25 22:40:06,22,1012,40,2,87
1750873236,2025-06-25 22:40:36,29,1018,35,4,134
1750873266,2025-06-25 22:41:06,30,1008,43,2,119
1750873296,2025-06-25 22:41:36,20,1001,42,5,136
1750873326,2025-06-25 22:42:06,20,1002,71,2,126
1750873356,2025-06-25 22:42:36,26,1016,35,4,117
1750873386,2025-06-25 22:43:06,29,1000,39,5,128
1750873416,2025-06-25 22:43:36,23,981,50,4,88
1750873446,2025-06-25 22:44:06,28,988,36,5,116
1750873476,2025-06-25 22:44:36,28,992,37,2,127
1750873506,2025-06-25 22:45:06,23,985,44,4,76
1750873536,2025-06-25 22:45:36,23,1009,40,5,128
1750873566,2025-06-25 22:46:06,30,980,72,4,125
1750873596,2025-06-25 22:46:36,22,994,52,3,98
1750873626,2025-06-25 22:47:06,28,1007,46,2,81
1750873656,2025-06-25 22:47:36,26,986,33,1,68
1750873686,2025-06-25 22:48:06,22,1017,71,2,58
1750873716,2025-06-25 22:48:36,30,1012,44,2,136
1750873746,2025-06-25 22:49:06,26,999,32,2,94
1750873776,2025-06-25 22:49:36,25,1015,51,2,150
1750873806,2025-06-25 22:50:06,29,997,66,5,88
1750873836,2025-06-25 22:50:36,20,989,31,5,60
1750873866,2025-06-25 22:51:06,26,992,52,3,95
1750873896,2025-06-25 22:51:36,25,980,78,2,81
1750873926,2025-06-25 22:52:06,24,989,76,1,127
1750873956,2025-06-25 22:52:36,20,986,46,3,96
1750873986,2025-06-25 22:53:06,30,1017,54,5,71
1750874016,2025-06-25 22:53:36,29,1015,79,3,124
1750874046,2025-06-25 22:54:06,29,1019,75,4,97
1750874076,2025-06-25 22:54:36,22,1011,69,3,74
1750874106,2025-06-25 22:55:06,27,985,77,3,137
1750874136,2025-06-25 22:55:36,25,1017,33,1,101
1750874166,2025-06-25 22:56:06,25,1011,35,2,85
1750874196,2025-06-25 22:56:36,20,997,35,4,115
1750874226,2025-06-25 22:57:06,24,1008,79,3,96
1750874256,2025-06-25 22:57:36,28,1015,56,3,68
1750874286,2025-06-25 22:58:06,29,986,69,1,66
1750874316,2025-06-25 22:58:36,20,1006,47,1,126
1750874346,2025-06-25 22:59:06,29,995,68,2,112
1750874376,2025-06-25 22:59:36,27,1014,50,1,91
1750874406,2025-06-25 23:00:06,28,1004,51,2,104
1750874436,2025-06-25 23:00:36,21,1010,47,5,82
1750874466,2025-06-25 23:01:06,22,994,32,4,65
1750874496,2025-06-25 23:01:36,29,1016,37,2,117
1750874526,2025-06-25 23:02:06,23,1004,59,3,140
1750874556,2025-06-25 23:02:36,28,991,48,4,133
1750874586,2025-06-25 23:03:06,24,989,61,5,103
1750874616,2025-06-25 23:03:37,24,1010,79,5,120
1750874647,2025-06-25 23:04:07,27,1020,32,4,118
1750874677,2025-06-25 23:04:37,26,993,78,5,127
1750874707,2025-06-25 23:05:07,20,997,76,4,69
1750874737,2025-06-25 23:05:37,24,1009,53,3,144
1750874767,2025-06-25 23:06:07,25,1002,77,1,86
1750874797,2025-06-25 23:06:37,24,981,79,4,135
1750874827,2025-06-25 23:07:07,20,1008,37,2,55
1750874857,2025-06-25 23:07:37,26,1000,75,4,146
1750874887,2025-06-25 23:08:07,26,1007,43,5,74
1750874917,2025-06-25 23:08:37,22,980,51,4,93
1750874947,2025-06-25 23:09:07,30,992,61,1,102
1750874977,2025-06-25 23:09:37,26,1014,68,1,111
1750875007,2025-06-25 23:10:07,29,998,65,5,55
1750875037,2025-06-25 23:10:37,25,988,41,5,107
1750875067,2025-06-25 23:11:07,25,1017,51,1,134
1750875097,2025-06-25 23:11:37,22,990,47,2,97
1750875127,2025-06-25 23:12:07,30,1018,43,3,58
1750875157,2025-06-25 23:12:37,26,992,73,5,103
1750875187,2025-06-25 23:13:07,24,988,66,2,74
1750875217,2025-06-25 23:13:37,28,995,64,2,74
1750875247,2025-06-25 23:14:07,27,1014,54,1,135
1750875277,2025-06-25 23:14:37,22,1011,68,4,90
1750875307,2025-06-25 23:15:07,26,982,57,3,126
1750875337,2025-06-25 23:15:37,24,1018,39,4,145
1750875367,2025-06-25 23:16:07,20,985,30,5,135
1750875397,2025-06-25 23:16:37,24,986,34,1,58
1750875427,2025-06-25 23:17:07,28,994,43,2,138
1750875457,2025-06-25 23:17:37,27,988,36,1,62
1750875487,2025-06-25 23:18:07,27,993,72,3,145
1750875517,2025-06-25 23:18:37,22,1020,64,3,84
1750875547,2025-06-25 23:19:07,22,1012,57,1,86
1750875577,2025-06-25 23:19:37,26,1010,54,5,110
1750875607,2025-06-25 23:20:07,26,1002,70,5,128
1750875637,2025-06-25 23:20:37,22,1002,67,5,73
1750875667,2025-06-25 23:21:07,22,998,67,4,99
1750875697,2025-06-25 23:21:37,22,1019,72,3,146
1750875727,2025-06-25 23:22:07,25,1018,63,2,131
1750875757,2025-06-25 23:22:37,21,1002,62,1,64
1750875787,2025-06-25 23:23:07,23,986,60,3,130
1750875817,2025-06-25 23:23:37,28,988,79,2,50
1750875847,2025-06-25 23:24:07,29,1012,47,1,84
1750875877,2025-06-25 23:24:37,29,999,50,4,100
1750875907,2025-06-25 23:25:07,28,984,41,1,56
1750875937,2025-06-25 23:25:37,27,985,78,1,94
1750875967,2025-06-25 23:26:07,30,1016,43,2,60
1750875997,2025-06-25 23:26:37,20,981,49,5,52
1750876027,2025-06-25 23:27:07,29,1007,74,5,91
1750876057,2025-06-25 23:27:37,22,998,70,5,79
1750876087,2025-06-25 23:28:07,27,1018,45,4,115
1750876117,2025-06-25 23:28:37,22,987,37,2,92
1750876147,2025-06-25 23:29:07,22,985,41,4,108
1750876177,2025-06-25 23:29:37,29,994,53,4,96
1750876207,2025-06-25 23:30:07,23,1007,67,1,75
1750876237,2025-06-25 23:30:37,23,995,31,3,64
1750876267,2025-06-25 23:31:07,30,995,45,3,97
1750876297,2025-06-25 23:31:37,30,988,66,5,62
1750876327,2025-06-25 23:32:07,25,984,53,2,132
1750876357,2025-06-25 23:32:37,28,987,66,5,57
1750876387,2025-06-25 23:33:07,21,1005,59,2,127
1750876417,2025-06-25 23:33:37,22,997,75,1,77
1750876447,2025-06-25 23:34:07,20,1019,70,5,101
1750876477,2025-06-25 23:34:37,27,997,51,1,61
1750876507,2025-06-25 23:35:07,23,995,32,1,128
1750876537,2025-06-25 23:35:37,25,980,33,4,141
1750876567,2025-06-25 23:36:07,23,996,80,5,82
1750876597,2025-06-25 23:36:37,23,983,35,2,94
1750876627,2025-06-25 23:37:07,26,990,40,1,71
1750876657,2025-06-25 23:37:37,21,995,68,2,95
1750876687,2025-06-25 23:38:07,25,1018,44,4,115
1750876717,2025-06-25 23:38:37,25,1005,59,3,55
1750876747,2025-06-25 23:39:07,21,987,31,4,120
1750876777,2025-06-25 23:39:37,25,1011,43,3,77
1750876807,2025-06-25 23:40:07,25,1009,45,1,113
1750876837,2025-06-25 23:40:37,23,1012,42,4,101
1750876867,2025-06-25 23:41:07,21,1001,41,5,140
1750876897,2025-06-25 23:41:37,27,1006,45,1,128
1750876927,2025-06-25 23:42:08,24,999,78,4,101
1750876958,2025-06-25 23:42:38,21,1017,79,2,115
1750876988,2025-06-25 23:43:08,30,1007,49,5,57
1750877018,2025-06-25 23:43:38,22,984,68,1,68
1750877048,2025-06-25 23:44:08,21,1020,35,5,111
1750877078,2025-06-25 23:44:38,24,1014,79,2,140
1750877108,2025-06-25 23:45:08,27,1016,63,2,103
1750877138,2025-06-25 23:45:38,23,987,80,1,73
1750877168,2025-06-25 23:46:08,30,999,68,4,117
1750877198,2025-06-25 23:46:38,25,982,60,1,66
1750877228,2025-06-25 23:47:08,27,1002,61,1,57
1750877258,2025-06-25 23:47:38,30,989,45,5,147
1750877288,2025-06-25 23:48:08,28,1017,60,5,124
1750877318,2025-06-25 23:48:38,23,1019,35,3,144
1750877348,2025-06-25 23:49:08,21,997,42,2,66
1750877378,2025-06-25 23:49:38,27,994,77,4,57
1750877408,2025-06-25 23:50:08,25,1020,56,1,111
1750877438,2025-06-25 23:50:38,20,1016,38,3,139
1750877468,2025-06-25 23:51:08,20,981,51,4,86
1750877498,2025-06-25 23:51:38,22,1003,54,5,53
1750877528,2025-06-25 23:52:08,24,1012,60,5,80
1750877558,2025-06-25 23:52:38,25,985,60,4,61
1750877588,2025-06-25 23:53:08,27,997,65,1,95
1750877618,2025-06-25 23:53:38,29,1016,55,1,145
1750877648,2025-06-25 23:54:08,22,1003,51,4,139
1750877678,2025-06-25 23:54:38,27,1015,37,4,75
1750877708,2025-06-25 23:55:08,21,982,74,2,55
1750877738,2025-06-25 23:55:38,25,999,49,5,132
1750877768,2025-06-25 23:56:08,20,983,30,5,81
1750877798,2025-06-25 23:56:38,24,1018,67,1,82
1750877828,2025-06-25 23:57:08,28,1019,47,4,134
1750877858,2025-06-25 23:57:38,30,994,55,1,119
1750877888,2025-06-25 23:58:08,30,1004,38,3,58
1750877918,2025-06-25 23:58:38,23,986,50,1,103
1750877948,2025-06-25 23:59:08,28,985,57,1,93
1750877978,2025-06-25 23:59:38,29,1009,62,5,150
1750878008,2025-06-26 00:00:08,27,1003,70,4,147
1750878038,2025-06-26 00:00:38,28,1020,75,5,58
1750878068,2025-06-26 00:01:08,30,1002,74,5,149
1750878098,2025-06-26 00:01:38,28,989,57,4,51
1750878128,2025-06-26 00:02:08,23,981,69,3,103
1750878158,2025-06-26 00:02:38,29,997,65,5,125
1750878188,2025-06-26 00:03:08,23,989,70,4,103
1750878218,2025-06-26 00:03:38,21,985,58,1,131
1750878248,2025-06-26 00:04:08,28,1017,80,4,121
1750878278,2025-06-26 00:04:38,23,988,35,5,94
1750878308,2025-06-26 00:05:08,30,1019,33,2,113
1750878338,2025-06-26 00:05:38,28,1013,64,5,123
1750878368,2025-06-26 00:06:08,30,1018,79,5,72
1750878398,2025-06-26 00:06:38,26,995,62,2,87
1750878428,2025-06-26 00:07:08,30,1010,73,2,142
1750878458,2025-06-26 00:07:38,20,1009,69,3,127
1750878488,2025-06-26 00:08:08,25,989,57,5,66
1750878518,2025-06-26 00:08:38,25,1009,39,2,54
1750878548,2025-06-26 00:09:08,30,990,39,1,144
1750878578,2025-06-26 00:09:38,25,984,38,5,62
1750878608,2025-06-26 00:10:08,24,1013,44,1,64
1750878638,2025-06-26 00:10:38,24,981,49,3,118
1750878668,2025-06-26 00:11:08,20,1019,33,1,84
1750878698,2025-06-26 00:11:38,26,1019,49,5,71
1750878728,2025-06-26 00:12:08,26,986,77,4,76
1750878758,2025-06-26 00:12:38,20,996,37,3,132
1750878788,2025-06-26 00:13:08,26,990,80,2,98
